J1 J2 J3 J5 J6
10.9762 31.2701 42.0971 0.273 25.5117
8.8729 29.5941 40.5365 0.0918 20.5481
6.5963 28.2076 39.3488 0.0178 15.3189
2.7352 26.5526 38.2349 0.1037 6.3035
0.2913 25.9719 38.1505 0.0344 1.0715
-3.7215 25.5709 38.9229 0.1215 -7.9437
-6.1777 25.8018 40.0231 0.053 -13.1788
-10.1003 26.7912 42.7385 0.1671 -22.246
-12.3955 27.9913 44.97 0.0775 -27.4261
-15.7545 30.5513 49.1617 0.2051 -35.882
-17.4489 32.5545 51.7039 -0.1553 -39.2172
-17.6209 31.7712 52.0851 -1.7667 -39.4664
-13.6926 27.5156 47.022 -0.0332 -30.2574
-10.0948 25.4988 43.3104 -0.0494 -21.9248
-6.1255 24.4987 40.6155 -0.1352 -12.9091
-3.635 24.2743 39.535 -0.0636 -7.6779
0.4336 24.6941 38.8062 -0.149 1.3409
2.9088 25.2981 38.9309 -0.0808 6.5749
5.5135 26.3368 39.5836 -0.1409 12.5033
9.1184 28.4312 41.3645 -0.1042 20.8237
11.3176 30.1966 42.9767 -0.0319 26.0526
13.5303 32.5322 45.1723 -0.0338 31.9848
16.456 36.6285 48.757 -0.0526 40.3032
17.6722 38.8629 50.6294 -0.5178 44.9138
17.8174 38.5962 50.3435 -0.4936 44.9179
19.0584 41.2224 52.5711 0.4735 48.2782
18.7147 41.8826 51.4427 0.9455 48.1982
16.2316 37.227 47.3322 0.2907 39.762
14.453 34.646 45.0581 0.0768 34.8471
11.0762 30.9829 41.732 0.273 25.5117
8.9674 29.3057 40.1609 0.0857 20.6023
6.6667 27.9097 38.9526 0.0119 15.3551
2.7784 26.2493 37.8177 0.0922 6.3554
0.3095 25.6614 37.7265 0.0287 1.1116
-3.7336 25.2572 38.4913 0.1099 -7.8919
-6.2135 25.4838 39.596 0.0471 -13.133
-10.1601 26.4743 42.3097 0.1423 -22.1663
-12.4841 27.6756 44.5647 0.0645 -27.3798
-16.0701 30.3913 49.1 0.3211 -36.5911
-17.6733 32.5047 51.3915 -0.6172 -39.5931
-17.8197 31.5287 51.8423 -1.7204 -39.6954
-13.8119 27.2012 46.6442 -0.0265 -30.2699
-10.1783 25.1716 42.8988 -0.0432 -21.9119
-6.18 24.1689 40.1929 -0.1234 -12.9091
-3.6641 23.946 39.1039 -0.0578 -7.6658
0.4337 24.3659 38.3781 -0.1375 1.3352
2.9344 24.9749 38.5064 -0.075 6.5806
5.5607 26.0197 39.1727 -0.135 12.5102
9.1953 28.1191 40.9712 -0.0981 20.8237
11.417 29.8941 42.6052 -0.0255 26.0653
13.6412 32.2344 44.821 -0.0203 31.972
16.5963 36.3625 48.4496 -0.0526 40.3153
17.8174 38.5962 50.3435 -0.4936 44.9179
17.9632 38.3347 50.0556 -0.4774 44.926
19.2354 40.9749 52.3933 0.673 48.3909
18.87 41.6619 51.1727 0.9196 48.1868
16.383 36.9913 47.041 0.276 39.8147
14.5885 34.3904 44.742 0.0699 34.8964
11.1749 30.6977 41.3646 0.273 25.5065
9.061 29.0223 39.7823 0.0735 20.6532
6.7384 27.6123 38.5577 0.0119 15.3968
2.8217 25.9465 37.4012 0.0865 6.4079
0.3276 25.3542 37.3018 0.0229 1.1517
-3.7439 24.9465 38.0583 0.0983 -7.8336
-6.2503 25.1693 39.1686 0.0412 -13.0912
-10.2199 26.1583 41.8817 0.1237 -22.0866
-12.5727 27.3605 44.1601 0.058 -27.3337
-16.248 30.137 48.8011 0.3 -36.6772
-17.8962 32.4609 51.0787 -1.0915 -39.964
-17.9594 31.1469 51.55 -1.4438 -39.6508
-13.93 26.8863 46.2655 -0.0133 -30.2779
-10.2625 24.8504 42.4854 -0.0432 -21.9014
-6.2345 23.845 39.7682 -0.1176 -12.9091
-3.6934 23.6208 38.6719 -0.052 -7.6545
0.4353 24.041 37.9492 -0.1261 1.3352
2.9599 24.6547 38.0808 -0.0692 6.5863
5.6091 25.7058 38.7614 -0.1291 12.5213
9.2741 27.8079 40.5798 -0.0858 20.8309
11.5182 29.5979 42.2329 -0.0255 26.0859
13.7519 31.9391 44.4685 -0.0068 31.9592
16.7373 36.0973 48.1442 -0.0451 40.3318
17.9632 38.3347 50.0556 -0.4774 44.926
18.1074 38.0736 49.7637 -0.4613 44.926
19.4122 40.7289 52.2143 0.8734 48.5038
19.0244 41.4397 50.9019 0.9021 48.1709
16.5422 36.7682 46.7644 0.2614 39.9122
14.7279 34.1402 44.4308 0.0629 34.9663
11.2762 30.4169 40.9946 0.2666 25.5117
9.1488 28.7364 39.3998 0.0674 20.6821
6.7608 27.299 38.1377 -0.0059 15.3496
2.8674 25.6494 36.9831 0.075 6.4712
0.35 25.0499 36.8765 0.0172 1.209
-3.7611 24.637 37.6279 0.0925 -7.7995
-6.2909 24.8587 38.7423 0.0353 -13.0621
-10.2769 25.8416 41.4518 0.1112 -21.9939
-12.661 27.0482 43.7544 0.0516 -27.2851
-16.378 29.8404 48.4359 0.2856 -36.6356
-18.119 32.4201 50.7706 -1.5636 -40.3364
-18.0986 30.7666 51.2554 -1.1676 -39.6052
-14.0488 26.5746 45.8867 -0.0 -30.2905
-10.3378 24.526 42.065 -0.037 -21.8578
-6.2791 23.522 39.3375 -0.1117 -12.873
-3.7098 23.3003 38.2341 -0.052 -7.5969
0.445 23.7223 37.5183 -0.1204 1.3638
2.9951 24.3391 37.6568 -0.0634 6.6268
5.6565 25.3913 38.3485 -0.1174 12.5269
9.3647 27.51 40.1939 -0.0859 20.8852
11.6385 29.3154 41.8789 -0.0255 26.1857
13.8612 31.6454 44.1126 0.0068 31.9386
16.8899 35.8509 47.855 -0.0451 40.4051
18.1074 38.0736 49.7637 -0.4613 44.926
18.2533 37.8151 49.4755 -0.4371 44.9341
19.5055 40.4545 51.7441 0.5838 48.1359
19.1258 41.1186 50.5325 0.9221 47.8495
16.7064 36.556 46.495 0.2395 40.0388
14.8741 33.8979 44.1285 0.056 35.0696
11.3825 30.1393 40.6263 0.2603 25.5374
9.2324 28.4486 39.0146 0.0674 20.6948
6.7378 26.9663 37.697 -0.0297 15.2244
2.9128 25.3496 36.5669 0.075 6.5344
0.3781 24.7486 36.4507 0.0115 1.2893
-3.7845 24.3314 37.1985 0.0867 -7.7874
-6.336 24.5521 38.3174 0.0294 -13.0495
-10.3322 25.5249 41.0213 0.105 -21.8939
-12.7484 26.7383 43.3466 0.0451 -27.2312
-16.4801 29.5245 48.0289 0.2638 -36.5176
-18.1159 31.8019 50.306 -1.0268 -39.6354
-18.1347 30.4016 50.6951 -1.314 -39.082
-14.166 26.2697 45.5022 -0.0 -30.2985
-10.4094 24.2087 41.6382 -0.0432 -21.8013
-6.3145 23.2006 38.9017 -0.1058 -12.8036
-3.7181 22.9823 37.7931 -0.052 -7.5102
0.4627 23.4101 37.0858 -0.1204 1.4211
3.0366 24.0303 37.2319 -0.0635 6.6901
5.7044 25.0765 37.9348 -0.0998 12.5325
9.4665 27.2195 39.8158 -0.0859 20.9831
11.7705 29.0473 41.5328 -0.0384 26.3344
13.966 31.349 43.7517 0.027 31.8974
17.0504 35.6188 47.5763 -0.0528 40.5185
18.2533 37.8151 49.4755 -0.4371 44.9341
18.3975 37.5588 49.1814 -0.4209 44.9347
19.6272 40.1972 51.3703 0.4532 47.9337
19.2452 40.8363 50.195 0.9268 47.6347
16.8703 36.3435 46.2265 0.2249 40.1647
15.0192 33.6543 43.8255 0.0561 35.1681
11.4875 29.8637 40.2558 0.254 25.5578
9.3173 28.1669 38.6281 0.0613 20.7129
6.6411 26.578 37.2351 0.0356 14.8088
2.9582 25.0557 36.1485 0.0692 6.5977
0.4047 24.4507 36.0241 0.0057 1.3638
-3.8064 24.026 36.7692 0.0867 -7.7703
-6.3801 24.2457 37.8924 0.0294 -13.0328
-10.3894 25.2124 40.5915 0.0987 -21.8013
-12.8362 26.4292 42.9401 0.0451 -27.1799
-16.5828 29.2127 47.6221 0.242 -36.4032
-18.194 31.3984 49.8962 -0.8592 -39.3232
-18.211 30.0391 50.2376 -1.3005 -38.7483
-14.2831 25.9651 45.1182 0.0066 -30.3065
-10.4816 23.8923 41.2124 -0.0432 -21.7471
-6.3494 22.8825 38.4649 -0.0999 -12.7327
-3.7264 22.6706 37.3503 -0.0578 -7.4235
0.482 23.1012 36.6525 -0.1204 1.4841
3.0781 23.7247 36.8064 -0.0635 6.7533
5.7508 24.7671 37.518 -0.088 12.5325
9.5682 26.929 39.4384 -0.0798 21.0811
11.9006 28.778 41.1858 -0.0448 26.4754
14.0726 31.0565 43.3918 0.0472 31.864
17.2124 35.3906 47.2997 -0.0604 40.6407
18.3975 37.5588 49.1814 -0.4209 44.9347
18.543 37.3066 48.8888 -0.4047 44.9428
19.7485 39.9412 50.9975 0.3322 47.7314
19.365 40.5581 49.8577 0.9316 47.4238
17.0333 36.1319 45.9557 0.2103 40.2867
15.1641 33.4129 43.5216 0.0561 35.2667
11.5919 29.5932 39.8822 0.2414 25.5758
9.4008 27.8848 38.241 0.0613 20.7256
6.5884 26.2292 36.7848 0.0474 14.5672
3.0052 24.7651 35.7299 0.0635 6.6673
0.4312 24.1559 35.5968 -0.0 1.4383
-3.8282 23.7266 36.3378 0.081 -7.7525
-6.4254 23.9429 37.4673 0.0294 -13.0204
-10.4453 24.9028 40.1599 0.0925 -21.7035
-12.9241 26.1259 42.5313 0.0386 -27.1287
-16.6844 28.9032 47.213 0.2203 -36.284
-18.2708 30.9976 49.4837 -0.6931 -39.0068
-18.2859 29.6779 49.7797 -1.2797 -38.4102
-14.4006 25.6635 44.7338 0.0133 -30.3164
-10.5532 23.5789 40.7853 -0.0432 -21.6907
-6.3829 22.5674 38.0266 -0.094 -12.6562
-3.7347 22.3595 36.9079 -0.0578 -7.3368
0.5013 22.7955 36.2184 -0.1204 1.5472
3.1198 23.4223 36.3801 -0.0635 6.8173
5.7973 24.4582 37.1019 -0.0704 12.5325
9.6698 26.6439 39.0586 -0.0799 21.1789
12.0317 28.5119 40.8393 -0.0513 26.6213
14.1772 30.7652 43.0284 0.0674 31.8225
17.3725 35.1624 47.0192 -0.0681 40.754
18.543 37.3066 48.8888 -0.4047 44.9428
18.6868 37.052 48.5939 -0.3805 44.9428
19.8686 39.6871 50.622 0.2121 47.5242
19.4838 40.2838 49.5154 0.9279 47.209
17.1968 35.9233 45.6855 0.1956 40.4131
15.3088 33.176 43.215 0.0492 35.365
11.6981 29.3238 39.511 0.2351 25.6015
9.4856 27.6088 37.8526 0.0551 20.7438
6.5367 25.8816 36.3355 0.065 14.3295
3.0506 24.4776 35.3101 0.0577 6.7306
0.4578 23.8672 35.1674 -0.0115 1.5127
-3.8503 23.4278 35.9069 0.081 -7.7355
-6.4691 23.6457 37.0394 0.0235 -13.0023
-10.5024 24.5971 39.7286 0.0863 -21.611
-13.0119 25.8232 42.1232 0.0386 -27.0775
-16.7868 28.5981 46.8046 0.1987 -36.1695
-18.3472 30.5983 49.0715 -0.5212 -38.69
-18.3595 29.3227 49.3183 -1.2664 -38.0678
-14.5175 25.3645 44.348 0.0199 -30.324
-10.6254 23.2692 40.3579 -0.0432 -21.6364
-6.4179 22.256 37.5883 -0.0881 -12.5853
-3.7415 22.0518 36.4647 -0.0578 -7.2444
0.519 22.4932 35.7837 -0.1204 1.6045
3.1614 23.123 35.9529 -0.0635 6.8806
5.8455 24.1554 36.6842 -0.0587 12.5394
9.7719 26.3618 38.6787 -0.0799 21.2791
12.1634 28.2486 40.4927 -0.0578 26.7699
14.2824 30.4771 42.6648 0.0876 31.7842
17.5325 34.9363 46.738 -0.0758 40.8681
18.6868 37.052 48.5939 -0.3805 44.9428
18.8304 36.8018 48.2961 -0.3643 44.9428
20.3625 40.8316 50.362 -2.8673 49.4805
20.7947 40.7585 53.7296 9.1814 54.3032
17.3601 35.7189 45.4126 0.1734 40.5391
15.4535 32.939 42.9094 0.0492 35.4638
11.8024 29.0564 39.1371 0.2287 25.6194
9.5691 27.3325 37.4639 0.0552 20.7565
6.4838 25.5403 35.8835 0.0768 14.0876
3.096 24.1903 34.8907 0.0577 6.7939
0.4859 23.579 34.7388 -0.0172 1.593
-3.8722 23.1351 35.4741 0.0752 -7.7184
-6.5146 23.3494 36.6129 0.0235 -12.9911
-10.5582 24.2944 39.2956 0.0801 -21.5131
-13.0997 25.5262 41.7128 0.0322 -27.0263
-16.8899 28.2971 46.3966 0.1772 -36.0586
-18.3582 29.6172 48.9199 1.2593 -38.0714
-18.5084 28.2395 49.5256 1.2593 -38.0714
-14.6344 25.0683 43.9615 0.0266 -30.332
-10.6969 22.9625 39.9294 -0.0431 -21.58
-6.4532 21.951 37.1485 -0.088 -12.5158
-3.7497 21.7505 36.02 -0.0635 -7.1577
0.5383 22.1942 35.3483 -0.1204 1.6675
3.2029 22.8242 35.5264 -0.0577 6.9438
5.8919 23.8526 36.2662 -0.0411 12.5394
9.8722 26.0817 38.2963 -0.08 21.3716
12.2944 27.9874 40.1449 -0.0643 26.9162
15.6977 31.7709 43.7854 -0.1268 35.5623
18.8304 36.8018 48.2961 -0.3643 44.9428
18.9754 36.5534 48.0016 -0.34 44.9508
19.9741 38.7236 49.8311 0.9299 46.362
19.682 39.688 48.7432 0.8836 46.5771
17.5231 35.5141 45.1406 0.1586 40.6648
15.598 32.704 42.6027 0.0493 35.5623
11.9084 28.7925 38.764 0.2224 25.6448
9.6539 27.0623 37.0737 0.049 20.7746
6.4308 25.2028 35.4309 0.0885 13.8458
3.1416 23.9092 34.4695 0.0519 6.8578
0.5124 23.2942 34.3096 -0.0229 1.6675
-3.894 22.8457 35.0405 0.0694 -7.7006
-6.5584 23.0588 36.1835 0.0176 -12.9731
-10.6152 23.9958 38.8631 0.0739 -21.4206
-13.1873 25.2324 41.3016 0.0257 -26.9749
-16.991 27.9977 45.9851 0.1557 -35.9394
-18.5221 30.0489 48.1383 -0.8308 -38.1702
-18.5051 28.5907 48.4141 -1.1397 -37.4031
-14.7523 24.7758 43.5755 0.0332 -30.3446
-10.769 22.6595 39.5008 -0.0431 -21.5259
-6.4881 21.6466 36.709 -0.0821 -12.4449
-3.758 21.45 35.576 -0.0635 -7.071
0.556 21.8985 34.9121 -0.1204 1.7249
3.2445 22.5316 35.0981 -0.0577 7.0077
5.9398 23.5561 35.8469 -0.0293 12.545
9.9736 25.8048 37.9142 -0.08 21.4694
12.4259 27.7317 39.7955 -0.0772 27.0646
15.8379 31.5219 43.4652 -0.1269 35.6481
17.8527 34.4885 46.1761 -0.0836 41.0999
18.9754 36.5534 48.0016 -0.34 44.9508
19.1186 36.3074 47.7013 -0.3238 44.9508
20.1107 38.4388 49.542 1.0363 46.2837
19.7316 39.2916 48.2769 0.9242 46.0215
17.686 35.3113 44.8678 0.1438 40.7909
15.7424 32.4738 42.2936 0.0423 35.661
12.0132 28.5336 38.3875 0.2098 25.6656
9.7373 26.7918 36.6832 0.049 20.7873
6.3778 24.8692 34.9776 0.1002 13.604
3.1884 23.6313 34.048 0.0462 6.9267
0.539 23.0126 33.8795 -0.0287 1.7421
-3.9175 22.5571 34.608 0.0694 -7.6893
-6.6039 22.7691 35.7557 0.0176 -12.962
-10.6704 23.6999 38.4284 0.0677 -21.3206
-13.2749 24.9393 40.8912 0.0257 -26.9238
-17.093 27.7026 45.5742 0.1343 -35.8246
-18.6574 29.6999 47.8357 -0.5904 -38.1716
-18.5819 28.2487 47.9547 -1.1285 -37.1375
-14.869 24.4855 43.1875 0.0398 -30.3526
-10.8418 22.3602 39.0721 -0.0431 -21.4748
-6.5231 21.3456 36.2689 -0.0762 -12.3741
-3.7648 21.1528 35.1309 -0.0635 -6.9786
0.5753 21.6063 34.4755 -0.1204 1.7879
3.2861 22.2421 34.6689 -0.0577 7.071
5.9862 23.2596 35.4272 -0.0117 12.545
10.0751 25.5308 37.5315 -0.0801 21.5672
12.5572 27.4759 39.4471 -0.0838 27.2133
15.979 31.2786 43.144 -0.1341 35.7386
18.0127 34.2691 45.8933 -0.0914 41.217
19.1186 36.3074 47.7013 -0.3238 44.9508
19.2632 36.0656 47.4027 -0.3077 44.959
20.0818 37.8922 48.9279 1.1247 45.3309
19.6457 38.8279 47.4377 0.4841 44.7557
17.8478 35.1095 44.5929 0.1289 40.9126
15.8865 32.2432 41.9853 0.0424 35.7594
12.1185 28.2751 38.0122 0.2035 25.6885
9.822 26.5275 36.2915 0.0429 20.8055
6.3247 24.5394 34.5237 0.1119 13.3622
3.2338 23.3566 33.6254 0.0404 6.99
0.5656 22.7344 33.449 -0.0344 1.8166
-3.9393 22.2745 34.1732 0.0636 -7.6715
-6.6476 22.4851 35.325 0.0118 -12.9439
-10.726 23.4079 37.9936 0.0615 -21.2226
-13.3625 24.652 40.4787 0.0193 -26.8727
-17.1948 27.4111 45.1628 0.1129 -35.71
-18.688 29.3731 47.2825 -0.7391 -37.7419
-18.2237 27.3057 46.9687 -0.5455 -34.9811
-14.9849 24.2002 42.7964 0.0398 -30.3576
-10.9138 22.0641 38.6423 -0.0431 -21.4206
-6.5583 21.0483 35.8283 -0.0704 -12.3045
-3.7731 20.8622 34.6847 -0.0692 -6.8919
0.5945 21.3175 34.0383 -0.1204 1.8509
3.3276 21.956 34.2393 -0.0577 7.1343
6.034 22.9693 35.0061 -0.0 12.5505
10.1765 25.2596 37.1482 -0.0801 21.6652
12.6885 27.2225 39.098 -0.0903 27.3619
16.119 31.0342 42.8221 -0.1343 35.8246
18.1718 34.0509 45.6085 -0.0992 41.3309
19.2632 36.0656 47.4027 -0.3077 44.959
19.4062 35.8216 47.1019 -0.2834 44.959
19.8374 36.7842 48.1591 2.1409 43.2733
18.7641 36.6903 45.858 2.3736 39.4056
18.0102 34.9132 44.3168 0.1063 41.0386
16.0305 32.0174 41.6746 0.0354 35.8579
12.2232 28.0192 37.6354 0.1971 25.709
9.9067 26.2633 35.9004 0.0429 20.8237
5.9078 24.0407 33.9359 0.1641 12.2224
3.2793 23.0822 33.2034 0.0404 7.0539
0.5936 22.4595 33.0179 -0.0401 1.8967
-3.9613 21.9924 33.7389 0.0636 -7.6545
-6.6931 22.202 34.8958 0.0118 -12.9327
-10.7829 23.1199 37.5593 0.0553 -21.13
-13.45 24.3681 40.0655 0.0128 -26.8213
-17.2955 27.1221 44.7492 0.0916 -35.5909
-18.4689 28.9514 46.2656 -1.2784 -36.2142
-19.0506 27.2248 48.0616 1.0433 -38.25
-16.1536 24.7763 43.6558 -0.1355 -32.2501
-13.7131 23.0743 40.7954 -0.0773 -27.1621
-10.9851 21.7712 38.2113 -0.0431 -21.3641
-6.5917 20.7542 35.3865 -0.0645 -12.228
-3.7813 20.5723 34.2391 -0.0692 -6.8052
0.6123 21.032 33.6004 -0.1204 1.9084
3.3693 21.6732 33.809 -0.0577 7.1982
6.0804 22.6792 34.585 0.0176 12.5505
10.2784 24.9914 36.7646 -0.0802 21.7652
12.8178 26.9708 38.7464 -0.0969 27.5027
16.2599 30.7955 42.4993 -0.1415 35.9153
18.3307 33.8348 45.3229 -0.107 41.4444
19.4062 35.8216 47.1019 -0.2834 44.959
19.5496 35.5831 46.7997 -0.2672 44.963
19.8847 36.4154 47.6412 1.993 42.8426
17.9216 34.9469 44.48 3.7219 34.6473
18.1723 34.7164 44.0416 0.0913 41.1642
16.1744 31.7913 41.3646 0.0354 35.9565
12.3277 27.7661 37.2578 0.1908 25.7294
9.99 26.0045 35.5062 0.0368 20.8364
5.9669 23.7726 33.5226 0.1642 12.2572
3.3262 22.8142 32.78 0.0346 7.1229
0.6202 22.188 32.5861 -0.0459 1.9714
-3.9833 21.7167 33.303 0.0578 -7.6374
-6.7368 21.922 34.4652 0.0118 -12.9147
-10.8385 22.835 37.1234 0.0491 -21.0322
-13.5373 24.0847 39.653 0.0128 -26.7699
-17.3978 26.8357 44.3392 0.0774 -35.4799
-18.5757 28.6228 45.8904 -1.1722 -36.2405
-19.4636 26.847 48.4446 2.3689 -39.7029
-17.6362 25.6244 45.1262 -0.0211 -35.5495
-15.2189 23.635 42.0182 0.0531 -30.3782
-11.0565 21.4818 37.7799 -0.043 -21.3078
-6.6266 20.4639 34.9448 -0.0586 -12.1572
-3.7898 20.2861 33.7931 -0.0692 -6.7192
0.6316 20.75 33.1621 -0.1204 1.9714
3.4108 21.3938 33.3781 -0.0578 7.2615
6.1283 22.3926 34.1637 0.0352 12.5561
10.3784 24.7226 36.3801 -0.0741 21.8578
12.9489 26.7227 38.3963 -0.1035 27.6514
16.3996 30.5556 42.1757 -0.1416 36.001
18.4902 33.6217 45.0379 -0.1149 41.5622
19.5496 35.5831 46.7997 -0.2672 44.963
19.6929 35.3444 46.4981 -0.243 44.9671
19.6539 35.5405 46.7687 2.3316 41.0092
17.9047 34.5266 43.9321 3.6863 34.0009
18.3335 34.5208 43.7644 0.0762 41.2861
16.3173 31.5667 41.0525 0.0354 36.0506
12.4329 27.5191 36.8786 0.1781 25.7526
10.0746 25.7463 35.1136 0.0368 20.8545
6.0277 23.5079 33.1093 0.1642 12.2988
3.3717 22.5492 32.3556 0.0289 7.1868
0.6468 21.9228 32.1527 -0.0573 2.0458
-4.0051 21.4415 32.8675 0.0578 -7.6196
-6.782 21.6486 34.0336 0.0059 -12.9023
-10.8953 22.5542 36.6881 0.0429 -20.9395
-13.6247 23.8074 39.2387 0.0064 -26.7189
-17.6146 26.5764 44.1422 0.2758 -35.8866
-18.4337 28.1483 45.1028 -1.269 -35.1841
-17.5204 26.1756 44.1494 -1.8925 -30.6895
-18.3658 25.7005 45.8081 0.6129 -38.2527
-15.3352 23.3566 41.6274 0.0598 -30.3858
-11.1284 21.1989 37.3472 -0.0492 -21.2534
-6.6619 20.18 34.5016 -0.0586 -12.0876
-3.7965 20.0063 33.3452 -0.075 -6.6268
0.6493 20.4686 32.7243 -0.1147 2.0286
3.4524 21.1177 32.9468 -0.0578 7.3255
6.1746 22.1117 33.7399 0.047 12.5561
10.4796 24.4598 35.9947 -0.0741 21.9556
13.0799 26.4798 38.0442 -0.1166 27.8003
16.5402 30.3191 41.853 -0.1418 36.0919
18.6496 33.4083 44.754 -0.1151 41.6803
19.6929 35.3444 46.4981 -0.243 44.9671
19.8789 35.1928 46.2631 -0.2763 45.1699
18.9754 33.8521 45.5196 3.7295 37.0707
17.5061 32.9592 43.5906 6.0333 31.6215
18.5055 34.3421 43.5042 0.0535 41.4653
16.4615 31.3482 40.7404 0.0284 36.1524
12.5374 27.2719 36.4996 0.1718 25.7731
10.1579 25.4935 34.7178 0.0307 20.8672
6.0882 23.2464 32.6952 0.1642 12.3393
3.4171 22.2876 31.9307 0.0231 7.2501
0.6733 21.6581 31.7199 -0.0631 2.1204
-4.0286 21.1727 32.4307 0.052 -7.6083
-6.826 21.3754 33.602 0.0059 -12.8856
-10.9507 22.2765 36.2513 0.0368 -20.8416
-13.712 23.5306 38.825 0.0064 -26.6676
-17.6001 26.2719 43.5153 0.0491 -35.2621
-17.6201 27.7003 43.1605 -2.6622 -31.2716
-16.688 25.4904 42.5642 -2.3011 -26.9182
-17.9949 25.1315 44.5432 0.092 -35.9727
-15.4666 23.0854 41.2571 0.0798 -30.4576
-11.2002 20.9167 36.9151 -0.0492 -21.1992
-6.6967 19.8968 34.0589 -0.0527 -12.0168
-3.8048 19.7273 32.8983 -0.075 -6.5401
0.6686 20.1935 32.2849 -0.1147 2.0918
3.4939 20.842 32.5159 -0.052 7.3887
6.2225 21.8316 33.3173 0.0646 12.5617
10.5813 24.2002 35.6093 -0.0742 22.0557
13.2095 26.2361 37.6917 -0.1232 27.9438
16.6796 30.0866 41.5263 -0.1491 36.1775
18.8101 33.201 44.4701 -0.123 41.8057
19.8789 35.1928 46.2631 -0.2763 45.1699
19.8851 34.7151 45.7414 -0.0241 44.396
19.6396 34.5645 45.615 2.2987 39.8351
17.9716 34.0988 42.808 2.7873 33.3948
18.5531 34.0048 43.0435 0.1063 40.9975
16.5601 31.0863 40.3647 0.0425 36.0377
12.6682 27.0445 36.1497 0.1592 25.9115
10.2559 25.2454 34.3348 0.0307 20.9417
6.1866 23.0053 32.2947 0.176 12.3977
3.4668 22.0354 31.5042 0.0058 7.3311
0.6158 21.3739 31.2862 -0.0516 2.0172
-4.0296 20.9053 31.9873 0.0462 -7.5102
-6.861 21.1041 33.1655 0.0059 -12.8327
-11.0854 22.0228 35.8804 0.043 -21.0577
-15.3481 24.1172 40.2037 0.206 -30.4576
-17.5989 25.9913 42.9096 -0.1811 -34.6736
-18.3078 27.338 43.7911 -1.3958 -33.9794
-17.1734 25.4198 42.5555 -2.3313 -28.6403
-15.5569 22.8074 40.8282 0.0598 -30.3576
-11.3058 20.6554 36.5083 -0.0615 -21.2791
-6.7674 19.626 33.6309 -0.0527 -12.082
-3.8963 19.4529 32.4735 -0.0635 -6.7654
0.6011 19.9054 31.8422 -0.1032 1.9313
3.4838 20.5625 32.0715 -0.0404 7.2558
6.2478 21.5599 32.8798 0.0646 12.4797
10.6329 23.9264 35.1803 -0.0741 21.9504
13.2623 25.951 37.2561 -0.1166 27.7567
16.7332 29.7582 41.0815 -0.1274 35.9311
18.9331 32.947 44.1211 -0.1229 41.7529
19.8851 34.7151 45.7414 -0.0241 44.396
20.1556 34.7202 45.6352 -0.2273 45.0968
17.5906 31.0612 43.2087 5.6042 29.7351
18.9746 34.8944 43.4934 1.9444 37.8285
18.5628 33.5715 42.5628 0.3458 40.3393
16.6482 30.819 39.9727 0.0566 35.8741
12.8024 26.8242 35.8018 0.1403 26.0653
10.3564 25.0037 33.9519 0.0245 21.0267
6.3245 22.7985 31.9019 0.1468 12.5741
3.5164 21.7864 31.077 -0.0116 7.4121
0.5331 21.0865 30.8518 -0.0344 1.8567
-4.0288 20.6413 31.5429 0.0404 -7.4057
-6.8927 20.8357 32.727 0.0059 -12.7674
-11.2291 21.775 35.5168 0.0492 -21.3098
-15.5179 23.8817 39.8898 0.2201 -30.7788
-17.6725 25.6881 42.4637 -0.1667 -34.4351
-16.7067 27.0076 40.7774 -3.8902 -26.9095
-17.6802 25.1172 42.7253 -1.7301 -30.5503
-15.6579 22.5371 40.4135 0.0464 -30.3035
-11.4171 20.402 36.1048 -0.08 -21.3823
-6.8482 19.363 33.2061 -0.0586 -12.1863
-4.0 19.1801 32.0531 -0.0462 -7.0362
0.5096 19.6182 31.398 -0.0917 1.7076
3.4661 20.2831 31.6258 -0.0231 7.0944
6.2686 21.2882 32.4407 0.0704 12.3797
10.6757 23.6533 34.7433 -0.0741 21.8088
13.3072 25.6631 36.8129 -0.1034 27.5362
16.7677 29.4179 40.6075 -0.1128 35.6117
18.8113 32.35 43.3966 0.1129 40.4577
20.1556 34.7202 45.6352 -0.2273 45.0968
20.3178 34.5331 45.3597 -0.2276 45.1699
19.4027 32.9824 44.5639 3.6026 37.8729
19.5361 35.2202 43.7172 1.3595 40.2782
18.5871 33.1913 42.0879 0.4919 39.7611
16.736 30.5576 39.5781 0.0635 35.71
12.9364 26.6066 35.4536 0.1213 26.2191
10.4587 24.7654 33.5698 0.0184 21.1193
6.4517 22.5817 31.5088 0.141 12.709
3.5658 21.5437 30.6483 -0.0347 7.4924
0.4489 20.8025 30.4167 -0.0172 1.6904
-4.0268 20.3779 31.0989 0.0404 -7.2963
-6.923 20.5707 32.2873 0.0059 -12.6966
-11.3739 21.5304 35.1545 0.0555 -21.5672
-14.4203 22.9152 38.054 0.0843 -27.8718
-17.7049 25.4023 41.9362 -0.2696 -34.0139
-18.0583 26.5337 42.2823 -1.7188 -32.4925
-18.333 24.9429 43.1339 -1.1092 -33.1892
-16.8636 23.1996 41.2474 -0.2629 -31.797
-14.2641 21.4498 38.2471 -0.1922 -26.5522
-11.529 20.1519 35.7013 -0.0985 -21.4876
-6.9295 19.1006 32.7823 -0.0586 -12.292
-4.1069 18.9139 31.6326 -0.0347 -7.319
