X Y Z Matriz de rotación
-20.0, 1.6648, 47.7088, [[0.0, 0.0, -1.0], [-0.011000414, -0.999939494, 0.0], [-0.999939494, 0.011000414, 0.0]]
-20.0, -3.4919, 47.4979, [[-0.00019993777308544, -2.705521178464e-05, -0.99999998], [0.134096014, -0.990968344, 0.0], [-0.9909683241806332, -0.13409601131807974, 0.00020176]]
-20.0, -8.5409, 45.4565, [[-0.000300053163519945, -0.00017388576192289498, -0.99999994], [0.501405035, -0.865212685, 0.0], [-0.865212633087239, -0.501405004915698, 0.000346797]]
-20.0, -11.3539, 43.1653, [[-0.000300009351391188, -0.000304453032207231, -0.999999909], [0.712285801, -0.701889548, 0.0], [-0.7018894841280512, -0.7122857361819922, 0.000427431]]
-20.0, -20.0, 33.8393, [[-0.02860019941403461, -0.005543983504175676, -0.999575556], [0.190301844, -0.981725628, 0.0], [-0.9813089404475491, -0.19022107152412526, 0.029132579]]
19.9859, -20.0, 32.3725, [[-0.01790049987792478, -0.0022205073632826002, -0.999837307], [0.1231037, -0.992393812, 0.0], [-0.9922323564735442, -0.12308367188973589, 0.018037698]]
20.0, -20.0, 33.1403, [[-0.01740047403453426, -0.00217450828104436, -0.999846236], [0.124003798, -0.992281743, 0.0], [-0.9921291657900694, -0.12398473068000433, 0.01753582]]
20.0, -10.2216, 44.9085, [[0.0014999653250394958, 0.0019273363975915979, -0.999997018], [0.789168454, -0.614176808, 0.0], [-0.6141749765247585, -0.7891661006996702, -0.002442237]]
20.0, -5.5647, 47.5162, [[0.0, 0.0, -1.0], [0.386615514, -0.922240991, 0.0], [-0.922240991, -0.386615514, 0.0]]
20.0, -2.039, 48.1637, [[0.0, 0.0, -1.0], [0.013300064, -0.99991155, 0.0], [-0.99991155, -0.013300064, 0.0]]
20.0, 3.8298, 47.9585, [[0.00040007579641186496, -5.393524094352e-05, -0.999999919], [-0.133603936, -0.991034807, 0.0], [-0.9910347267261806, 0.13360392517808117, -0.000403695]]
20.0, 8.7754, 45.9588, [[0.000499953792167515, -0.00028490637918365, -0.999999834], [-0.49511479, -0.868827569, 0.0], [-0.8688274247746236, 0.4951147078109449, -0.000575435]]
20.0, 11.5309, 43.7146, [[0.0005000172077130099, -0.0004969108328567761, -0.999999752], [-0.704900052, -0.709306645, 0.0], [-0.709306469091952, 0.7048998771847872, -0.000704938]]
20.0, 20.0, 34.5794, [[0.02820021817547225, -0.005406876443587875, -0.999587672], [-0.188301873, -0.982111198, 0.0], [-0.9817062460539511, 0.18822423086530965, -0.028713875]]
-20.0, 20.0, 33.1403, [[0.01740047403453426, -0.00217450828104436, -0.999846236], [-0.124003798, -0.992281743, 0.0], [-0.9921291657900694, 0.12398473068000433, -0.01753582]]
-20.0, 10.2216, 44.9085, [[-0.0014999653250394958, 0.0019273363975915979, -0.999997018], [-0.789168454, -0.614176808, 0.0], [-0.6141749765247585, 0.7891661006996702, 0.002442237]]
-20.0, 5.5647, 47.5162, [[0.0, 0.0, -1.0], [-0.386615514, -0.922240991, 0.0], [-0.922240991, 0.386615514, 0.0]]
-20.0, 2.039, 48.1637, [[0.0, 0.0, -1.0], [-0.013300064, -0.99991155, 0.0], [-0.99991155, 0.013300064, 0.0]]
-20.0, -3.8298, 47.9585, [[-0.00040007579641186496, -5.393524094352e-05, -0.999999919], [0.133603936, -0.991034807, 0.0], [-0.9910347267261806, -0.13360392517808117, 0.000403695]]
-20.0, -8.7754, 45.9588, [[-0.000499953792167515, -0.00028490637918365, -0.999999834], [0.49511479, -0.868827569, 0.0], [-0.8688274247746236, -0.4951147078109449, 0.000575435]]
-20.0, -11.5309, 43.7146, [[-0.0005000172077130099, -0.0004969108328567761, -0.999999752], [0.704900052, -0.709306645, 0.0], [-0.709306469091952, -0.7048998771847872, 0.000704938]]
-20.0, -20.0, 34.5794, [[-0.02820021817547225, -0.005406876443587875, -0.999587672], [0.188301873, -0.982111198, 0.0], [-0.9817062460539511, -0.18822423086530965, 0.028713875]]
20.0, -20.0, 33.1403, [[-0.01740047403453426, -0.00217450828104436, -0.999846236], [0.124003798, -0.992281743, 0.0], [-0.9921291657900694, -0.12398473068000433, 0.01753582]]
20.0, -20.0, 33.9082, [[-0.017000448883816303, -0.00214015951148003, -0.999853191], [0.124902581, -0.99216901, 0.0], [-0.992023350659811, -0.12488424417698597, 0.01713463]]
20.0, -10.4253, 45.4313, [[-9.9948432894674e-05, -7.5880167866139e-05, -0.999999992], [0.604675851, -0.796471666, 0.0], [-0.7964716596282266, -0.6046758461625932, 0.000125489]]
