X Y Z Rotation_Matrix
-30.0, 12.869888597666417, 51.704127656501726, [[0.000306967670914883, -0.000182789461657165, -0.999999936], [-0.511629785, -0.859206007, 0.0], [-0.8592059520108156, 0.5116297522556937, -0.000357269]]
-30.0, 9.47422813880506, 53.60556467156822, [[0.000301852205079984, -8.4516535627587e-05, -0.999999951], [-0.269623767, -0.962965744, 0.0], [-0.9629656968146786, 0.26962375378843545, -0.000313461]]
-30.0, 6.903444424360885, 54.077716815841015, [[0.00026676198662042, -1.2072021880365e-05, -0.999999964], [-0.045207639, -0.998977612, 0.0], [-0.998977576036806, 0.045207637372525, -0.000267035]]
-30.0, -6.919882017952403, 54.09770172992782, [[-0.002816429256332901, -0.00019599997737375003, -0.999996015], [0.06942375, -0.997587261, 0.0], [-0.9975832856147648, -0.06942347334635626, 0.002823241]]
-30.0, -9.486568583188834, 53.62478648677801, [[-0.003110552824068654, -0.0008301711952623721, -0.999994818], [0.257862868, -0.966181526, 0.0], [-0.9661765192473323, -0.25786153175461807, 0.003219429]]
-30.0, -12.878843913952856, 51.72711525940709, [[-0.003173336579951982, -0.00184859244201147, -0.999993256], [0.503358855, -0.864077463, 0.0], [-0.8640716356615895, -0.5033554603478819, 0.003672514]]
-30.0, -19.999998092651367, 44.20059615371993, [[-0.02322725279969454, -0.003844018092144374, -0.999722821], [0.163275166, -0.986580569, 0.0], [-0.9863071095844651, -0.16322990955276329, 0.023543189]]
10.0, -19.999998092651367, 43.12315856650128, [[-0.012354920547586856, -0.0016802888456753158, -0.999922263], [0.134761002, -0.990878132, 0.0], [-0.9908011041066527, -0.13475052608398752, 0.012468658]]
10.0, -19.999998092651367, 43.891068352240744, [[-0.011985820943395321, -0.0016396688358526952, -0.999926823], [0.135538329, -0.990772104, 0.0], [-0.9906996022697456, -0.13552841071169877, 0.012097455]]
10.0, -13.073603617653347, 52.2268687443796, [[-0.000327458809444494, -0.000190641742269082, -0.999999928], [0.503130662, -0.864210354, 0.0], [-0.8642102917768546, -0.5031306257745923, 0.000378911]]
10.0, -9.774963955600626, 54.0739772855766, [[-0.000321446121773784, -8.8971826289744e-05, -0.999999944], [0.266756492, -0.963763962, 0.0], [-0.9637639080292182, -0.26675647706163647, 0.000333532]]
10.0, -7.277631210804962, 54.532639335842745, [[-0.000285208863403552, -1.3664239904736002e-05, -0.999999959], [0.047854701, -0.998854307, 0.0], [-0.9988542660469735, -0.04785469903795726, 0.000285536]]
10.0, 7.2951027843042695, 54.55387982545413, [[0.0030105758498754965, -0.000211829484148826, -0.999995446], [-0.070188254, -0.997533763, 0.0], [-0.9975292202312432, 0.07018793436269129, -0.003018019]]
10.0, 9.788160566076321, 54.0945307012587, [[0.00331743791062091, -0.000871157710454112, -0.999994118], [-0.253988208, -0.967207315, 0.0], [-0.9672016258865732, 0.25398671404136053, -0.003429914]]
10.0, 13.083125987699226, 52.25129499327352, [[0.003389649154428006, -0.001926186614960721, -0.9999924], [-0.494057803, -0.869429058, 0.0], [-0.8694224503391592, 0.4940540481606972, -0.003898707]]
10.0, 20.0, 44.94068673214554, [[0.022857210423121346, -0.0037382888462163663, -0.999731751], [-0.161405226, -0.986888217, 0.0], [-0.986623485222678, 0.16136192920953074, -0.023160891]]
-30.0, 20.0, 43.89106927425038, [[0.011985821221636784, -0.00163966674299298, -0.999926823], [-0.135538156, -0.990772127, 0.0], [-0.9906996252680624, 0.13552823772435837, -0.012097455]]
-30.0, 13.07360606630452, 52.22686686631596, [[0.000327458776479237, -0.00019064179948464298, -0.999999928], [-0.503130813, -0.864210267, 0.0], [-0.8642102047768608, 0.5031307767745814, -0.000378911]]
-30.0, 9.774964477696344, 54.073977109523405, [[0.000321446121773784, -8.8971826289744e-05, -0.999999944], [-0.266756492, -0.963763962, 0.0], [-0.9637639080292182, 0.26675647706163647, -0.000333532]]
-30.0, 7.277631726522003, 54.53263919253127, [[0.000285208863403552, -1.3664239904736002e-05, -0.999999959], [-0.047854701, -0.998854307, 0.0], [-0.9988542660469735, 0.04785469903795726, -0.000285536]]
-30.0, -7.295102330594176, 54.553880046277854, [[-0.0030105758136592686, -0.00021183001230215098, -0.999995446], [0.070188429, -0.997533751, 0.0], [-0.9975292082312979, -0.07018810936189433, 0.003018019]]
-30.0, -9.788160119911382, 54.09453099813537, [[-0.003317438061537126, -0.000871157130798646, -0.999994118], [0.253988039, -0.967207359, 0.0], [-0.9672016698863144, -0.25398654504235463, 0.003429914]]
-30.0, -13.083123576460594, 52.25129696284738, [[-0.003389649154428006, -0.001926186614960721, -0.9999924], [0.494057803, -0.869429058, 0.0], [-0.8694224503391592, -0.4940540481606972, 0.003898707]]
-30.0, -19.999998092651367, 44.94068594511693, [[-0.022857210423121346, -0.0037382888462163663, -0.999731751], [0.161405226, -0.986888217, 0.0], [-0.986623485222678, -0.16136192920953074, 0.023160891]]
10.0, -19.999998092651367, 43.891068352240744, [[-0.011985820943395321, -0.0016396688358526952, -0.999926823], [0.135538329, -0.990772104, 0.0], [-0.9906996022697456, -0.13552841071169877, 0.012097455]]
10.0, -19.999998092651367, 44.6589781379802, [[-0.011620085850009046, -0.00159884328155895, -0.999931206], [0.13630883, -0.990666393, 0.0], [-0.9905982410961599, -0.13629945277034897, 0.011729565]]
10.0, -13.277321110540463, 52.74960792032723, [[-0.000347996271947576, -0.000197994794084591, -0.99999992], [0.494518429, -0.869167144, 0.0], [-0.8691670744666284, -0.49451838943852566, 0.000400379]]
10.0, -10.075700266043839, 54.54238973750334, [[-0.000341408089818335, -9.339830017411999e-05, -0.999999937], [0.26387204, -0.964557695, 0.0], [-0.9645576342328652, -0.26387202337606147, 0.000353953]]
10.0, -7.651818487333216, 54.98756172691604, [[-0.000303822370143289, -1.5372051360945998e-05, -0.999999954], [0.050530886, -0.998722499, 0.0], [-0.998722453058765, -0.05053088367557924, 0.000304211]]
10.0, 7.670323118899127, 55.01005812282166, [[0.003206786375525076, -0.00022813435893196104, -0.999994832], [-0.070961771, -0.997479036, 0.0], [-0.9974738810283419, 0.07096140426956747, -0.003214891]]
10.0, 10.08975212909126, 54.56427519512118, [[0.003525739810371074, -0.0009106563758353231, -0.99999337], [-0.250080909, -0.968224942, 0.0], [-0.9682185226686345, 0.25007925096357336, -0.003641447]]
10.0, 13.287405623904363, 52.775476725576084, [[0.003607573946231614, -0.001998610545444314, -0.999991495], [-0.484605514, -0.874732814, 0.0], [-0.8747253743974169, 0.4846013924301034, -0.004124201]]
10.0, 20.0, 45.68077645892157, [[0.022488542949540034, -0.0036344387042824807, -0.999740494], [-0.159542805, -0.987191012, 0.0], [-0.98693483000924, 0.15950140268484567, -0.022780336]]
-30.0, 20.0, 44.6589790014783, [[0.011620085850009046, -0.00159884328155895, -0.999931206], [-0.13630883, -0.990666393, 0.0], [-0.9905982410961599, 0.13629945277034897, -0.011729565]]
-30.0, 13.277323534942624, 52.7496060761302, [[0.000347996237114603, -0.00019799485454182, -0.99999992], [-0.49451858, -0.869167057, 0.0], [-0.8691669874666355, 0.4945185404385136, -0.000400379]]
-30.0, 10.075700816587627, 54.54238954747861, [[0.000341408089818335, -9.339830017411999e-05, -0.999999937], [-0.26387204, -0.964557695, 0.0], [-0.9645576342328652, 0.26387202337606147, -0.000353953]]
-30.0, 7.651819028683121, 54.987561569221526, [[0.000303822370143289, -1.5372051360945998e-05, -0.999999954], [-0.050530886, -0.998722499, 0.0], [-0.998722453058765, 0.05053088367557924, -0.000304211]]
-30.0, -7.670322643235956, 55.010058362627895, [[-0.003206786336946384, -0.000228134918322995, -0.999994832], [0.070961945, -0.997479024, 0.0], [-0.997473869028404, -0.07096157826866824, 0.003214891]]
-30.0, -10.089751656633936, 54.564275509492724, [[-0.0035257399705947417, -0.0009106557604307801, -0.99999337], [0.25008074, -0.968224986, 0.0], [-0.9682185666683427, -0.2500790819646938, 0.003641447]]
-30.0, -13.28740323896833, 52.77547866628767, [[-0.003607573946231614, -0.001998610545444314, -0.999991495], [0.484605514, -0.874732814, 0.0], [-0.8747253743974169, -0.4846013924301034, 0.004124201]]
-30.0, -19.999998092651367, 45.68077573651395, [[-0.022488542949540034, -0.0036344387042824807, -0.999740494], [0.159542805, -0.987191012, 0.0], [-0.98693483000924, -0.15950140268484567, 0.022780336]]
10.0, -19.999998092651367, 44.6589781379802, [[-0.011620085850009046, -0.00159884328155895, -0.999931206], [0.13630883, -0.990666393, 0.0], [-0.9905982410961599, -0.13629945277034897, 0.011729565]]
10.0, -19.999998092651367, 45.426887923719654, [[-0.011257197170941315, -0.0015577618692026749, -0.999935422], [0.137073025, -0.990560945, 0.0], [-0.9904969765552938, -0.13706417309819152, 0.011364467]]
10.0, -13.481038603427585, 53.272347096274856, [[-0.00036872443246068403, -0.00020493008698560002, -0.999999911], [0.4857936, -0.874073554, 0.0], [-0.8740734762074537, -0.4857935567643696, 0.000421846]]
10.0, -10.376436576487059, 55.01080218943009, [[-0.000361231842387906, -9.765473660453699e-05, -0.99999993], [0.260970063, -0.965346894, 0.0], [-0.9653468264257173, -0.26097004473209556, 0.000374199]]
10.0, -8.026005763861477, 55.44248411798934, [[-0.000322428116654944, -1.7189492637238e-05, -0.999999948], [0.053237033, -0.998581904, 0.0], [-0.9985818520737411, -0.05323703023167429, 0.000322886]]
10.0, 8.045543453493991, 55.46623642018919, [[0.00340540783013242, -0.00024494921179713197, -0.999994172], [-0.071744122, -0.99742307, 0.0], [-0.9974172570183479, 0.07174370387525697, -0.003414206]]
10.0, 10.391343692106197, 55.03401968898368, [[0.0037356229950578886, -0.000948676021145775, -0.999992573], [-0.246140775, -0.969234089, 0.0], [-0.9692268904984209, 0.24613894691246407, -0.003854201]]
10.0, 13.491685260109506, 53.29965845787864, [[0.0038272041739909443, -0.002065866716143116, -0.999990542], [-0.475002303, -0.879984552, 0.0], [-0.8799762291061073, 0.47499781042821826, -0.004349172]]
10.0, 20.0, 46.42086618569759, [[0.0221215995323739, -0.0035325080479245603, -0.999749047], [-0.157688088, -0.98748897, 0.0], [-0.9872411566805116, 0.15764851570125213, -0.02240187]]
-16.073421115508225, 20.0, 45.464364086010306, [[0.015329306618624304, -0.0017783248584234239, -0.999880918], [-0.115235352, -0.993338217, 0.0], [-0.9932199282984432, 0.11522162954381314, -0.015432112]]
-30.0, 20.0, 45.42688872870624, [[0.011257197170941315, -0.0015577618692026749, -0.999935422], [-0.137073025, -0.990560945, 0.0], [-0.9904969765552938, 0.13706417309819152, -0.011364467]]
-30.0, 13.481041003580728, 53.27234528594444, [[0.00036872439702562, -0.00020493015110619202, -0.999999911], [-0.485793752, -0.87407347, 0.0], [-0.8740733922074612, 0.48579370876435607, -0.000421846]]
-30.0, 10.37643715547891, 55.010801985433794, [[0.000361231842387906, -9.765473660453699e-05, -0.99999993], [-0.260970063, -0.965346894, 0.0], [-0.9653468264257173, 0.26097004473209556, -0.000374199]]
-30.0, 8.02600633084424, 55.44248394591178, [[0.000322428116654944, -1.7189492637238e-05, -0.999999948], [-0.053237033, -0.998581904, 0.0], [-0.9985818520737411, 0.05323703023167429, -0.000322886]]
-30.0, -8.045542955877728, 55.466236678977936, [[-0.0034054077891619476, -0.000244949805868976, -0.999994172], [0.071744296, -0.997423058, 0.0], [-0.9974172450184179, -0.07174387787424291, 0.003414206]]
-30.0, -10.39134319335649, 55.034020020850086, [[-0.0037356231607885318, -0.000948675369785806, -0.999992573], [0.246140606, -0.969234132, 0.0], [-0.9692269334981016, -0.24613877791371924, 0.003854201]]
-30.0, -13.491682901476068, 53.29966036972796, [[-0.00382720453497222, -0.0020658660507198003, -0.999990542], [0.47500215, -0.879984635, 0.0], [-0.8799763121053222, -0.4749976574296653, 0.004349172]]
-30.0, -19.999998092651367, 46.42086552791096, [[-0.0221215995323739, -0.0035325080479245603, -0.999749047], [0.157688088, -0.98748897, 0.0], [-0.9872411566805116, -0.15764851570125213, 0.02240187]]
-3.9265781729810456, -19.999998092651367, 45.46436341646379, [[-0.015329306618624304, -0.0017783248584234239, -0.999880918], [0.115235352, -0.993338217, 0.0], [-0.9932199282984432, -0.11522162954381314, 0.015432112]]
10.0, -19.999998092651367, 45.426887923719654, [[-0.011257197170941315, -0.0015577618692026749, -0.999935422], [0.137073025, -0.990560945, 0.0], [-0.9904969765552938, -0.13706417309819152, 0.011364467]]
10.0, -19.999998092651367, 46.19479770945911, [[-0.010897325490830199, -0.0015164598589518282, -0.999939472], [0.137830742, -0.990455797, 0.0], [-0.9903958466915191, -0.13782239938084823, 0.011002334]]
10.0, -13.684756096314707, 53.79508627222249, [[-0.000389640430843966, -0.000211441805490742, -0.999999902], [0.476957203, -0.878926519, 0.0], [-0.8789264328652011, -0.4769571562581941, 0.000443314]]
10.0, -10.677172886930279, 55.479214641356826, [[-0.00038125381364512303, -0.00010183164959583102, -0.999999922], [0.258050549, -0.966131417, 0.0], [-0.9661313416417495, -0.2580505288720572, 0.000394619]]
10.0, -8.40019304038973, 55.897406509062634, [[-0.000341548702056695, -1.9147621199225e-05, -0.999999941], [0.055973285, -0.998432267, 0.0], [-0.9984322080924962, -0.055973281697576184, 0.000342085]]
10.0, 8.420763788088841, 55.922414717556705, [[0.0036064398973162997, -0.00026228639334804004, -0.999993462], [-0.072535656, -0.99736582, 0.0], [-0.9973592992222688, 0.07253518176188108, -0.003615965]]
10.0, 10.692935255121135, 55.50376418284617, [[0.003946915426784774, -0.0009851390215115641, -0.999991726], [-0.242167782, -0.970234387, 0.0], [-0.9702263592806819, 0.24216577830377173, -0.004068002]]
10.0, 13.695964896314642, 53.8238401901812, [[0.00404863170472704, -0.002127950395315128, -0.99998954], [-0.465248412, -0.88518016, 0.0], [-0.8851709010155263, 0.46524354550161046, -0.004573794]]
10.0, 20.0, 47.16095591247362, [[0.021756219284225286, -0.003432446243884678, -0.999757413], [-0.155840918, -0.987782166, 0.0], [-0.9875425428876966, 0.15580311301922511, -0.022025321]]
-15.255041981589919, 20.0, 46.234476008817495, [[0.015187763874202951, -0.001755105718309358, -0.999883119], [-0.114796541, -0.993389025, 0.0], [-0.9932729166973691, 0.11478312346549138, -0.015288838]]
-30.0, 20.0, 46.19479845593416, [[0.010897325490830199, -0.0015164598589518282, -0.999939472], [-0.137830742, -0.990455797, 0.0], [-0.9903958466915191, 0.13782239938084823, -0.011002334]]
-30.0, 13.684758472218824, 53.79508449575867, [[0.000389640394048904, -0.00021144187331778399, -0.999999902], [-0.476957356, -0.878926436, 0.0], [-0.8789263498652092, 0.4769573092581791, -0.000443314]]
-30.0, 10.677173494370194, 55.479214423388996, [[0.00038125381364512303, -0.00010183164959583102, -0.999999922], [-0.258050549, -0.966131417, 0.0], [-0.9661313416417495, 0.2580505288720572, -0.000394619]]
-30.0, 8.400193633005358, 55.89740632260204, [[0.000341548702056695, -1.9147621199225e-05, -0.999999941], [-0.055973285, -0.998432267, 0.0], [-0.9984322080924962, 0.055973281697576184, -0.000342085]]
-30.0, -8.420763268519508, 55.922414995327976, [[-0.0036064398973162997, -0.00026228639334804004, -0.999993462], [0.072535656, -0.99736582, 0.0], [-0.9973592992222688, -0.07253518176188108, 0.003615965]]
-30.0, -10.692934730079038, 55.50376453220744, [[-0.003946915597640858, -0.0009851383340192261, -0.999991726], [0.242167613, -0.970234429, 0.0], [-0.9702264012803344, -0.24216560930517003, 0.004068002]]
-30.0, -13.695962563983812, 53.82384207316825, [[-0.004048632075204354, -0.002127949686377058, -0.99998954], [0.465248257, -0.885180241, 0.0], [-0.8851709820146791, -0.46524339050323177, 0.004573794]]
-30.0, -19.999998092651367, 47.16095531930797, [[-0.021756219284225286, -0.003432446243884678, -0.999757413], [0.155840918, -0.987782166, 0.0], [-0.9875425428876966, -0.15580311301922511, 0.022025321]]
-4.744957377858412, -19.999998092651367, 46.23447540604495, [[-0.015187763874202951, -0.001755105718309358, -0.999883119], [0.114796541, -0.993389025, 0.0], [-0.9932729166973691, -0.11478312346549138, 0.015288838]]
10.0, -19.999998092651367, 46.19479770945911, [[-0.010897325490830199, -0.0015164598589518282, -0.999939472], [0.137830742, -0.990455797, 0.0], [-0.9903958466915191, -0.13782239938084823, 0.011002334]]
10.0, -19.999998092651367, 46.96270749519857, [[-0.010540469463319206, -0.0014749528803027303, -0.99994336], [0.138582155, -0.990350941, 0.0], [-0.9902948475227017, -0.1385743057067408, 0.010643166]]
10.0, -13.888473589201823, 54.31782544817012, [[-0.000410583889537965, -0.00021744087492570302, -0.999999892], [0.468010329, -0.883722995, 0.0], [-0.8837228995579165, -0.46801027845488447, 0.000464607]]
10.0, -10.977909197373492, 55.94762709328357, [[-0.000401475032534038, -0.00010592669222164601, -0.999999914], [0.255113489, -0.966911117, 0.0], [-0.9669110338456439, -0.25511346706023996, 0.000415214]]
10.0, -8.774380316917984, 56.35232890013593, [[-0.000360659175534164, -2.122181038679e-05, -0.999999935], [0.05874013, -0.998273308, 0.0], [-0.998273243112235, -0.05874012618189155, 0.000361283]]
10.0, 8.795984122683706, 56.37859301492424, [[0.003809706813169068, -0.000280143751546635, -0.999992704], [-0.073336195, -0.997307276, 0.0], [-0.9972999996461143, 0.07333565993912128, -0.003819993]]
10.0, 10.99452681813608, 55.97350867670866, [[0.00415961334253465, -0.0010200102715088, -0.999990829], [-0.238161568, -0.971225549, 0.0], [-0.9712166418904902, 0.23815938382025986, -0.00428285]]
10.0, 13.900244532519778, 54.34802192248376, [[0.004271636497017164, -0.002184694319136824, -0.99998849], [-0.455344622, -0.890315267, 0.0], [-0.8903050194712768, 0.45533938098340077, -0.004797892]]
10.0, 20.0, 47.901045639249645, [[0.021392236726347137, -0.0033342112204112337, -0.9997656], [-0.154001481, -0.988070617, 0.0], [-0.9878390132473752, 0.1539653830528536, -0.021650514]]
-14.436662847671606, 20.0, 47.0045879316247, [[0.01504723822649079, -0.0017321709847558798, -0.999885284], [-0.114360308, -0.993439339, 0.0], [-0.9933253756127873, 0.11434718904290747, -0.01514661]]
-30.0, 20.0, 46.9627081831621, [[0.010540469463319206, -0.0014749528803027303, -0.99994336], [-0.138582155, -0.990350941, 0.0], [-0.9902948475227017, 0.1385743057067408, -0.010643166]]
-30.0, 13.888475940856928, 54.317823705572906, [[0.000410583889537965, -0.00021744087492570302, -0.999999892], [-0.468010329, -0.883722995, 0.0], [-0.8837228995579165, 0.46801027845488447, -0.000464607]]
-30.0, 10.977909833261478, 55.94762686134418, [[0.000401475032534038, -0.00010592669222164601, -0.999999914], [-0.255113489, -0.966911117, 0.0], [-0.9669110338456439, 0.25511346706023996, -0.000415214]]
-30.0, 8.774380935166477, 56.3523286992923, [[0.000360659175534164, -2.122181038679e-05, -0.999999935], [-0.05874013, -0.998273308, 0.0], [-0.998273243112235, 0.05874012618189155, -0.000361283]]
-30.0, -8.79598358116128, 56.37859331167802, [[-0.003809706763509159, -0.000280144416225417, -0.999992704], [0.073336369, -0.997307263, 0.0], [-0.9972999866462091, -0.07333583393785177, 0.003819993]]
-30.0, -10.994526266801593, 55.9735090435648, [[-0.004159613522414351, -0.0010200095477071501, -0.999990829], [0.238161399, -0.971225591, 0.0], [-0.9712166838901051, -0.23815921482180977, 0.00428285]]
-30.0, -13.900242226491542, 54.34802377660854, [[-0.004271636880848524, -0.0021846935754635637, -0.99998849], [0.455344467, -0.890315347, 0.0], [-0.8903050994703561, -0.4553392259851848, 0.004797892]]
-30.0, -19.999998092651367, 47.901045110704985, [[-0.021392236726347137, -0.0033342112204112337, -0.9997656], [0.154001481, -0.988070617, 0.0], [-0.9878390132473752, -0.1539653830528536, 0.021650514]]
-5.563336582735779, -19.999998092651367, 47.00458739562611, [[-0.01504723822649079, -0.0017321709847558798, -0.999885284], [0.114360308, -0.993439339, 0.0], [-0.9933253756127873, -0.11434718904290747, 0.01514661]]
10.0, -19.999998092651367, 46.96270749519857, [[-0.010540469463319206, -0.0014749528803027303, -0.99994336], [0.138582155, -0.990350941, 0.0], [-0.9902948475227017, -0.1385743057067408, 0.010643166]]
10.0, -19.999998092651367, 47.73061728093802, [[-0.01018645567194171, -0.001433230207862452, -0.99994709], [0.139327268, -0.99024639, 0.0], [-0.9901939960635052, -0.13931989619425014, 0.010286789]]
10.0, -14.092191082088945, 54.840564624117754, [[-0.00043170277425159996, -0.000223005661138, -0.999999882], [0.45895382, -0.888460124, 0.0], [-0.8884600191617054, -0.45895376584344927, 0.0004859]]
10.0, -11.278645507816705, 56.41603954521031, [[-0.000421726202166841, -0.000109893106283257, -0.999999905], [0.252158873, -0.967685849, 0.0], [-0.9676857570698444, -0.2521588490449071, 0.000435809]]
10.0, -9.148567593446245, 56.80725129120923, [[-0.00038774257013548, -3.9328500736728e-05, -0.999999924], [0.100911654, -0.99489539, 0.0], [-0.9948953143879504, -0.1009116463307143, 0.000389732]]
10.0, 9.171204457278563, 56.834771312291764, [[0.003999181566876776, -0.00031797817362899504, -0.999991953], [-0.079260665, -0.996853925, 0.0], [-0.9968459033164655, 0.07926002718942873, -0.004011803]]
10.0, 11.296118381151018, 56.443253170571154, [[0.00437388240722616, -0.0010532966566179599, -0.99998988], [-0.234122113, -0.972207198, 0.0], [-0.9721973592631562, 0.23411974368421642, -0.00449892]]
10.0, 14.104524168724907, 54.872203654786325, [[0.004495991579490235, -0.002235938959541441, -0.999987393], [-0.445291651, -0.895385585, 0.0], [-0.8953742968739299, 0.44528603720815585, -0.005021291]]
10.0, 20.0, 48.64113536602567, [[0.021029832739143658, -0.0032378040615516114, -0.999773606], [-0.152169444, -0.98835442, 0.0], [-0.9881306624894385, 0.15213499375089504, -0.021277623]]
-13.6182837137533, 20.0, 47.7746998544319, [[0.01490738406984644, -0.0017094811682862399, -0.999887417], [-0.113926828, -0.993489143, 0.0], [-0.9933772930118135, 0.11391400177592326, -0.01500508]]
-30.0, 20.0, 47.73061791039002, [[0.01018645567194171, -0.001433230207862452, -0.99994709], [-0.139327268, -0.99024639, 0.0], [-0.9901939960635052, 0.13931989619425014, -0.010286789]]
-30.0, 14.092193409495025, 54.84056291538714, [[0.00043170277425159996, -0.000223005661138, -0.999999882], [-0.45895382, -0.888460124, 0.0], [-0.8884600191617054, 0.45895376584344927, -0.0004859]]
-30.0, 11.278646172152762, 56.41603929929938, [[0.000421726202166841, -0.000109893106283257, -0.999999905], [-0.252158873, -0.967685849, 0.0], [-0.9676857570698444, 0.2521588490449071, -0.000435809]]
-30.0, 9.148568237327595, 56.807251075982556, [[0.00038774257013548, -3.9328500736728e-05, -0.999999924], [-0.100911654, -0.99489539, 0.0], [-0.9948953143879504, 0.1009116463307143, -0.000389732]]
-30.0, -9.17120389380306, 56.83477162802806, [[-0.003999181566876776, -0.00031797817362899504, -0.999991953], [0.079260665, -0.996853925, 0.0], [-0.9968459033164655, -0.07926002718942873, 0.004011803]]
-30.0, -11.29611780352414, 56.443253554922165, [[-0.00437388259168188, -0.00105329589180156, -0.99998988], [0.234121943, -0.972207239, 0.0], [-0.9721974002627413, -0.23411957368593683, 0.00449892]]
-30.0, -14.104521888999287, 54.87220548004883, [[-0.004495991579490235, -0.002235938959541441, -0.999987393], [0.445291651, -0.895385585, 0.0], [-0.8953742968739299, -0.44528603720815585, 0.005021291]]
-30.0, -19.999998092651367, 48.641134902101996, [[-0.021029832739143658, -0.0032378040615516114, -0.999773606], [0.152169444, -0.98835442, 0.0], [-0.9881306624894385, -0.15213499375089504, 0.021277623]]
-6.381715787613146, -19.999998092651367, 47.77469938520727, [[-0.01490738406984644, -0.0017094811682862399, -0.999887417], [0.113926828, -0.993489143, 0.0], [-0.9933772930118135, -0.11391400177592326, 0.01500508]]
10.0, -19.999998092651367, 47.73061728093802, [[-0.01018645567194171, -0.001433230207862452, -0.99994709], [0.139327268, -0.99024639, 0.0], [-0.9901939960635052, -0.13931989619425014, 0.010286789]]
10.0, -19.999998092651367, 48.49852706667748, [[-0.009835456329149724, -0.00139132931761824, -0.999950663], [0.14006608, -0.990142158, 0.0], [-0.9900933073563508, -0.14005916955981104, 0.009933378]]
10.0, -14.29590857497606, 55.36330380006538, [[-0.00045283543270185, -0.000228051141003774, -0.999999871], [0.449789043, -0.893134825, 0.0], [-0.8931347097856075, -0.4497889849772134, 0.000507018]]
10.0, -11.579381818259925, 56.88445199713705, [[-0.000442006969042444, -0.00011372972538688799, -0.999999896], [0.249186522, -0.968455511, 0.0], [-0.968455410280627, -0.24918649608460172, 0.000456404]]
10.0, -9.522754869974499, 57.26217368228252, [[-0.00040781250440356, -4.2082321363048004e-05, -0.999999916], [0.102645316, -0.99471802, 0.0], [-0.9947179364436863, -0.10264530737779345, 0.000409978]]
10.0, 9.54642479187342, 57.29094960965929, [[0.004209298680666288, -0.000337558593464664, -0.999991084], [-0.079936922, -0.996799924, 0.0], [-0.9967910365318776, 0.07993620928240344, -0.004222812]]
10.0, 11.597709944165956, 56.91299766443365, [[0.004589548327252221, -0.001084919869343146, -0.999988879], [-0.230049058, -0.973179033, 0.0], [-0.973168210275974, 0.23004649962442597, -0.004716037]]
10.0, 14.30880380493005, 55.396385387088884, [[0.004721934336008894, -0.002281764374321252, -0.999986248], [-0.435090772, -0.900386595, 0.0], [-0.9003742128835456, 0.43508478863170347, -0.005244341]]
10.0, 20.0, 49.3812250928017, [[0.02066901455073291, -0.0031432098681201124, -0.999781432], [-0.150344994, -0.988633594, 0.0], [-0.9884175103326266, 0.15031213339535143, -0.020906648]]
-12.799904579834987, 20.0, 48.5448117772391, [[0.014768548130518677, -0.0016870685160607882, -0.999889516], [-0.113495753, -0.993538481, 0.0], [-0.9934287108944652, 0.11348321353522554, -0.014864596]]
-30.0, 20.0, 48.498527637617954, [[0.009835456329149724, -0.00139132931761824, -0.999950663], [-0.14006608, -0.990142158, 0.0], [-0.9900933073563508, 0.14005916955981104, -0.009933378]]
-30.0, 14.295910878133128, 55.36330212520138, [[0.000452835393154446, -0.000228051220098582, -0.999999871], [-0.449789199, -0.893134747, 0.0], [-0.8931346317856176, 0.4497891409771933, -0.000507018]]
-30.0, 11.579382511044045, 56.88445173725457, [[0.000442006969042444, -0.00011372972538688799, -0.999999896], [-0.249186522, -0.968455511, 0.0], [-0.968455410280627, 0.24918649608460172, -0.000456404]]
-30.0, 9.522755539488706, 57.26217345267281, [[0.00040781250440356, -4.2082321363048004e-05, -0.999999916], [-0.102645316, -0.99471802, 0.0], [-0.9947179364436863, 0.10264530737779345, -0.000409978]]
-30.0, -9.54642420644484, 57.2909499443781, [[-0.00420929862154692, -0.00033755932823395203, -0.999991084], [0.079937096, -0.99679991, 0.0], [-0.9967910225320025, -0.07993638328085206, 0.004222812]]
-30.0, -11.597709340246695, 56.91299806627952, [[-0.004589548520609738, -0.001084919067616856, -0.999988879], [0.230048888, -0.973179074, 0.0], [-0.9731682512755181, -0.23004632962631655, 0.004716037]]
-30.0, -14.308801551507024, 55.39638718348912, [[-0.004721934734578811, -0.002281763550959715, -0.999986248], [0.435090615, -0.900386671, 0.0], [-0.9003742888825005, -0.4350846316338625, 0.005244341]]
-30.0, -19.999998092651367, 49.38122469349901, [[-0.02066901455073291, -0.0031432098681201124, -0.999781432], [0.150344994, -0.988633594, 0.0], [-0.9884175103326266, -0.15031213339535143, 0.020906648]]
-7.20009499249052, -19.999998092651367, 48.54481137478843, [[-0.014768548130518677, -0.0016870685160607882, -0.999889516], [0.113495753, -0.993538481, 0.0], [-0.9934287108944652, -0.11348321353522554, 0.014864596]]
10.0, -19.999998092651367, 48.49852706667748, [[-0.009835456329149724, -0.00139132931761824, -0.999950663], [0.14006608, -0.990142158, 0.0], [-0.9900933073563508, -0.14005916955981104, 0.009933378]]
10.0, -19.999998092651367, 49.26643685241693, [[-0.009487296586765939, -0.0013492421495110041, -0.999954084], [0.140798938, -0.990038211, 0.0], [-0.9899927524055037, -0.1407924730759628, 0.009582758]]
